basin,product,peak_timing,missed_peaks,mape_peak
08086290,MSWEP,0.3188405797101449,0.3333333333333333,35.752152589260255
08101000,CARAVAN,0.6515151515151515,0.6417910447761194,58.25233278990044
08101000,CHIRPS,0.5151515151515151,0.5373134328358209,34.81503711024986
08101000,MSWEP,0.4090909090909091,0.47761194029850745,32.61000922311498
08104900,CARAVAN,0.5714285714285714,0.6323529411764706,55.26101925877547
08104900,CHIRPS,0.3333333333333333,0.47058823529411764,41.64430799007293
08104900,MSWEP,0.3492063492063492,0.4117647058823529,36.160373504262395
08150800,CARAVAN,0.6212121212121212,0.6911764705882353,60.783805595096126
08150800,CHIRPS,0.3939393939393939,0.3382352941176471,46.0843246173659
08150800,MSWEP,0.22727272727272727,0.3382352941176471,34.52185781702596
08158700,CARAVAN,0.65625,0.589041095890411,58.970787760797705
08158700,CHIRPS,0.515625,0.4657534246575342,46.386798331529576
08158700,MSWEP,0.4375,0.4931506849315068,43.6001808217311
08158810,CARAVAN,0.671875,0.5217391304347826,60.87703261014741
08158810,CHIRPS,0.609375,0.4782608695652174,42.96395061299766
08158810,MSWEP,0.453125,0.5797101449275363,46.24976532329875
08164300,CARAVAN,0.7121212121212122,0.6029411764705882,70.70079600018325
08164300,CHIRPS,0.45454545454545453,0.35294117647058826,48.21346879340317
08164300,MSWEP,0.30303030303030304,0.23529411764705882,28.456141637854287
08164600,CARAVAN,0.7313432835820896,0.6714285714285714,67.50733161802552
08164600,CHIRPS,0.5522388059701493,0.5,45.342135538752224
08164600,MSWEP,0.29850746268656714,0.32857142857142857,35.21754899281395
08165300,CARAVAN,0.7878787878787878,0.6470588235294118,60.99184555303601
08165300,CHIRPS,0.4696969696969697,0.3382352941176471,44.13424064656586
08165300,MSWEP,0.3181818181818182,0.36764705882352944,38.40281122898979
08171300,CARAVAN,0.6060606060606061,0.6301369863013698,59.31242096947806
08171300,CHIRPS,0.3787878787878788,0.3835616438356164,42.02982019811417
08171300,MSWEP,0.3181818181818182,0.1780821917808219,33.5949324617294
08175000,CARAVAN,0.7538461538461538,0.6285714285714286,65.16597983646919
08175000,CHIRPS,0.5230769230769231,0.42857142857142855,43.15095667366789
08175000,MSWEP,0.3230769230769231,0.3142857142857143,37.11887131588874
08176900,CARAVAN,0.45454545454545453,0.6521739130434783,57.124319861581505
08176900,CHIRPS,0.3181818181818182,0.4492753623188406,42.16077206910537
08176900,MSWEP,0.3333333333333333,0.30434782608695654,38.09810731597877
08178880,CARAVAN,0.7761194029850746,0.7101449275362319,63.76070704981759
08178880,CHIRPS,0.43283582089552236,0.4492753623188406,45.98442286526652
08178880,MSWEP,0.29850746268656714,0.36231884057971014,35.47232031791381
08189500,CARAVAN,0.6363636363636364,0.6617647058823529,64.39775628220373
08189500,CHIRPS,0.2878787878787879,0.4117647058823529,41.22727376068056
08189500,MSWEP,0.4090909090909091,0.4264705882352941,36.83785641403595
08190500,CARAVAN,0.6567164179104478,0.5942028985507246,64.74686262341835
08190500,CHIRPS,0.44776119402985076,0.463768115942029,45.82466677032889
08190500,MSWEP,0.29850746268656714,0.2753623188405797,34.11208195030225
08195000,CARAVAN,0.5846153846153846,0.7205882352941176,64.25276084212457
08195000,CHIRPS,0.5846153846153846,0.35294117647058826,47.932141832681715
08195000,MSWEP,0.36923076923076925,0.23529411764705882,34.131062917295004
08198500,CARAVAN,0.7424242424242424,0.7058823529411765,65.77705329168072
08198500,CHIRPS,0.5757575757575758,0.3235294117647059,56.39639278532053
08198500,MSWEP,0.3333333333333333,0.20588235294117646,34.768997308071285
08200000,CARAVAN,0.6615384615384615,0.6911764705882353,63.71408838302317
08200000,CHIRPS,0.4307692307692308,0.47058823529411764,48.27058262572667
08200000,MSWEP,0.4153846153846154,0.3382352941176471,35.868012276745326
08202700,CARAVAN,0.5230769230769231,0.6811594202898551,61.22928639892745
08202700,CHIRPS,0.5230769230769231,0.43478260869565216,50.19136905087077
08202700,MSWEP,0.3076923076923077,0.391304347826087,33.629042348227834
09447800,CARAVAN,0.9538461538461539,0.5362318840579711,56.94924428446034
09447800,CHIRPS,0.8307692307692308,0.5217391304347826,56.02185047744399
09447800,MSWEP,0.3384615384615385,0.4057971014492754,34.792504342487135
09505800,CARAVAN,0.890625,0.3484848484848485,52.52961655549897
09505800,CHIRPS,0.71875,0.5757575757575758,51.70986345187867
09505800,MSWEP,0.328125,0.25757575757575757,32.547955366789274
10259000,CARAVAN,0.7115384615384616,0.5833333333333334,69.22763463635194
10259000,CHIRPS,0.38461538461538464,0.6333333333333333,55.45749484653325
10259000,MSWEP,0.15384615384615385,0.4166666666666667,32.10962496793307
11451100,CARAVAN,0.5964912280701754,0.36923076923076925,51.04368336054323
11451100,CHIRPS,0.2631578947368421,0.5846153846153846,47.83485091269954
11451100,MSWEP,0.24561403508771928,0.36923076923076925,38.901555580459345
12073500,CARAVAN,0.4,0.38461538461538464,35.98443902794538
12073500,CHIRPS,0.2,0.5076923076923077,32.668108430211454
12073500,MSWEP,0.07692307692307693,0.36923076923076925,18.396749548547724
14362250,CARAVAN,0.7230769230769231,0.47692307692307695,44.130249486782205
14362250,CHIRPS,0.3384615384615385,0.4,37.59593143202735
14362250,MSWEP,0.13846153846153847,0.35384615384615387,29.183286803278737
