,Paso de las Toscas,Paso Aguiar,Paso de las Piedras,Sarandi del Yi,Paso de las Piedras (R3),Paso Mazangano,Fraile Muerto,Paso del Borracho,Durazno,Paso Baltasar,Paso de Coelho,Tacuarembo,Paso Manuel Diaz,Paso de los Mellizos,Bequelo,Paso de la Compania
2018-07-17,19.207,106.796,20.411,12.071,,70.806,5.65,35.786,,3.617,15.296,2.668,19.862,4.398,4.46,14.662
2018-07-18,109.017,127.725,52.455,11.803,,144.038,41.81,92.316,,5.302,38.67,3.696,51.616,4.255,4.536,84.224
2018-07-19,195.227,233.908,62.723,13.32,,224.176,42.125,199.502,,9.083,152.988,5.433,74.209,9.142,11.97,181.733
2018-07-20,220.69,337.867,88.115,54.906,,250.798,70.607,306.662,,39.021,523.849,39.906,124.282,130.229,49.815,124.153
2018-07-21,199.085,453.589,87.224,171.203,,318.795,71.264,505.565,,81.248,514.905,144.739,155.409,163.788,100.035,167.214
2018-07-22,169.437,482.933,72.23,132.251,,352.368,55.303,511.422,,90.48,400.485,110.707,190.345,211.865,93.817,121.459
2018-07-23,100.817,462.807,63.24,68.727,,354.349,40.808,478.769,,133.435,286.31,48.35,208.225,184.105,57.955,54.575
2018-07-24,51.391,422.92,64.976,37.868,,346.246,37.898,437.821,,99.37,216.546,30.215,173.43,59.891,27.727,29.256
2018-07-25,56.902,385.658,63.394,36.492,,326.258,37.915,391.265,,68.271,162.496,19.66,138.412,17.369,19.414,22.013
2018-07-26,70.009,377.476,60.98,84.578,,320.077,61.001,372.07,,41.821,143.349,21.312,110.243,30.867,25.984,43.045
2018-07-27,72.605,373.299,60.55,200.811,,320.354,58.83,365.781,,29.014,120.327,26.732,80.99,27.065,41.285,92.816
2018-07-28,48.278,369.142,55.961,119.725,,314.642,42.885,339.233,,26.062,149.841,28.042,61.864,26.284,28.03,61.445
2018-07-29,32.655,368.381,50.094,65.965,,325.557,38.119,315.585,,21.71,192.886,21.12,46.908,22.28,16.749,33.304
2018-07-30,29.741,365.213,44.537,44.145,,341.903,31.648,271.368,,17.051,165.782,14.302,34.974,14.157,14.185,22.623
2018-07-31,21.737,357.282,37.402,41.25,,358.56,27.594,204.135,,13.574,118.593,9.703,25.988,10.412,14.137,16.002
2018-08-01,14.159,349.912,28.908,35.314,,379.901,21.777,136.635,,11.054,70.218,6.679,19.852,8.535,13.274,11.653
2018-08-02,9.74,347.233,23.47,18.85,,372.617,15.539,91.513,,8.972,47.762,5.104,15.981,7.21,10.875,8.664
2018-08-03,7.035,348.495,19.827,16.04,,337.788,12.663,66.988,,7.228,33.105,4.24,13.755,6.208,7.559,6.453
2018-08-04,5.542,347.951,17.361,13.759,,292.992,11.73,54.121,,5.949,24.782,3.776,12.375,5.638,5.959,5.292
2018-08-05,4.435,338.673,15.086,12.668,,253.351,11.035,46.612,,5.11,19.884,3.48,11.428,5.276,5.888,4.562
2018-08-06,3.537,318.454,13.067,11.758,,210.246,10.547,41.863,,4.578,16.844,3.19,10.57,4.988,5.888,4.063
2018-08-07,3.232,284.344,12.003,11.683,,146.199,10.121,38.045,,4.149,14.588,2.858,9.693,4.814,5.849,3.681
2018-08-08,3.024,229.275,11.08,11.579,,84.78,9.691,35.221,,3.662,12.805,2.553,8.894,4.566,4.897,3.347
2018-08-09,2.589,155.785,10.259,10.025,,51.038,9.318,33.001,,3.181,11.425,2.319,8.225,4.644,2.964,3.074
2018-08-10,2.15,87.548,10.152,9.814,,39.519,8.606,30.901,,2.777,10.488,2.145,7.746,4.731,2.517,2.831
2018-08-11,1.897,50.495,9.634,8.711,,34.172,8.195,29.173,,2.45,9.929,2.103,7.315,4.575,2.517,2.706
2018-08-12,1.883,37.98,9.088,7.66,,30.423,8.058,27.811,,2.297,9.561,2.095,6.992,4.441,2.517,2.491
2018-08-13,1.832,32.517,8.567,6.81,,27.476,7.977,26.548,,2.232,8.954,1.964,6.65,4.254,2.621,2.35
2018-08-14,1.826,28.979,8.068,5.793,,25.399,7.814,25.706,,2.085,8.182,1.816,6.327,4.03,4.617,2.203
2018-08-15,1.798,26.288,7.812,5.058,,24.262,7.619,24.502,,1.894,7.596,1.694,5.983,3.841,8.084,2.063
2018-08-16,1.771,24.617,7.812,4.167,,23.071,7.095,23.48,,1.688,7.006,1.585,5.616,3.63,15.416,1.971
2018-08-17,1.752,23.196,7.862,4.092,,21.191,6.303,22.472,,1.531,6.448,1.473,5.296,3.479,18.753,1.85
2018-08-18,1.74,21.204,8.791,4.092,,19.266,5.707,21.557,,1.383,5.965,1.403,5.031,3.358,17.414,1.721
2018-08-19,1.742,19.67,12.699,4.324,,17.912,5.01,21.692,,1.478,5.822,1.388,5.651,10.72,13.453,2.009
2018-08-20,1.796,19.518,14.84,11.933,,17.601,4.411,23.233,,2.423,6.727,,9.603,13.519,9.074,2.596
2018-08-21,1.828,18.757,14.989,29.35,,17.257,4.206,27.34,,3.314,8.694,,14.99,20.937,6.31,3.903
2018-08-22,1.828,18.097,14.536,25.142,,16.587,4.188,32.274,,5.405,11.018,4.46,14.578,22.695,5.888,5.515
2018-08-23,2.059,17.148,14.761,12.025,,15.935,4.188,35.539,,5.906,10.379,3.374,12.723,12.835,7.155,6.379
2018-08-24,11.35,25.901,21.112,21.095,,24.899,4.098,39.496,,5.235,10.9,3.235,12.96,7.823,10.439,10.397
2018-08-25,28.416,61.667,33.439,91.219,,61.797,3.816,57.131,,6.157,24.946,,17.107,6.014,12.737,48.361
2018-08-26,24.058,92.384,39.676,75.55,,88.503,3.722,73.869,,7.701,37.163,5.311,21.645,5.253,13.188,99.259
2018-08-27,21.558,120.679,38.869,32.051,,115.69,3.788,99.934,,7.07,46.257,4.461,22.948,4.881,11.008,45.559
2018-08-28,20.88,146.687,41.144,23.231,,142.086,9.744,127.091,,5.391,60.511,3.504,22.32,4.492,9.554,24.279
2018-08-29,20.85,159.281,46.005,18.492,,155.316,40.018,117.608,,4.021,68.202,2.928,19.008,4.062,9.043,17.103
2018-08-30,21.007,250.785,83.455,55.033,,217.874,84.665,176.683,,23.624,133.79,36.877,55.505,127.342,10.193,75.469
2018-08-31,47.749,412.402,138.552,201.013,,295.498,78.433,345.18,,73.2,267.21,99.599,105.012,187.105,11.863,261.37
2018-09-01,112.964,600.726,155.41,158.791,,456.077,61.122,430.382,,84.521,670.022,139.805,130.708,320.93,13.582,332.871
2018-09-02,104.846,599.327,151.182,115.608,,604.638,39.028,604.435,,80.515,630.023,79.58,148.743,275.731,11.189,203.613
2018-09-03,87.733,643.211,150.571,66.423,,707.084,36.329,714.058,,82.967,444.987,47.894,175.554,209.938,8.687,80.836
2018-09-04,56.581,834.373,156.586,39.576,,728.127,31.487,615.935,,82.554,327.643,34.111,165.032,93.301,6.503,40.103
2018-09-05,40.656,986.474,146.69,26.673,,650.937,26.811,504.763,,69.564,254.522,24.014,145.166,35.233,5.888,27.789
2018-09-06,22.777,948.48,127.22,18.463,,567.07,19.959,438.342,,42.497,188.157,15.708,130.142,17.741,5.888,20.01
2018-09-07,13.801,805.5,99.855,14.052,,494.461,15.844,399.408,,20.057,124.649,9.822,102.585,11.754,5.542,14.336
2018-09-08,10.712,674.727,79.691,12.367,,434.516,15.567,361.257,,13.133,68.406,6.347,66.088,8.953,3.915,10.583
2018-09-09,8.318,577.061,60.377,10.784,,379.947,15.567,325.628,,9.687,44.703,4.849,34.937,7.359,3.783,7.797
2018-09-10,4.943,493.715,45.47,9.181,,327.72,15.354,269.658,,7.327,30.383,3.941,19.352,6.287,3.766,5.945
2018-09-11,3.86,413.181,30.93,8.356,,277.864,12.353,171.722,,5.606,21.752,3.314,14.28,5.615,3.366,4.901
2018-09-12,2.498,362.22,23.203,7.992,,239.855,10.817,86.701,,4.386,16.001,2.846,12.081,5.11,3.135,4.208
2018-09-13,1.956,326.642,19.178,5.987,,188.613,9.553,55.558,,3.5,12.64,2.524,10.633,4.778,3.243,3.727
2018-09-14,1.914,279.006,17.693,5.804,,121.73,9.135,44.655,,2.938,10.699,2.3,9.536,4.514,5.843,3.386
2018-09-15,2.52,216.148,22.097,5.804,,74.066,8.738,44.407,,3.22,11.174,2.322,10.655,4.323,10.474,9.021
2018-09-16,5.766,150.211,25.055,5.804,,65.126,8.65,58.803,,3.898,17.328,2.512,10.986,4.39,15.118,12.715
2018-09-17,33.581,101.839,25.45,5.804,,52.927,8.468,65.401,,4.006,29.726,2.577,9.919,4.39,15.139,15.291
2018-09-18,22.254,73.397,23.689,5.804,,45.704,7.023,56.273,,4.272,35.584,2.38,9.594,4.458,11.645,15.375
2018-09-19,17.454,59.178,22.534,5.804,,45.939,6.031,52.117,,3.828,38.029,2.101,8.952,5.129,7.899,12.498
2018-09-20,10.965,53.413,21.343,5.804,,51.515,4.871,47.332,,3.083,35.867,1.868,8.072,5.724,5.649,9.124
2018-09-21,8.125,53.257,18.392,5.804,,54.851,4.008,42.096,,2.431,29.228,1.668,7.206,6.096,4.684,6.138
2018-09-22,7.548,54.179,19.458,5.804,,52.959,3.311,37.329,,1.974,22.267,1.504,6.525,8.183,8.428,4.472
2018-09-23,22.122,68.014,82.153,8.532,,68.829,8.761,86.26,,31.903,21.441,47.248,67.077,83.46,14.906,52.993
2018-09-24,51.088,147.893,154.461,18.442,,134.358,72.664,283.283,,132.225,42.791,300.582,141.27,135.428,14.221,254.725
2018-09-25,47.772,268.172,160.25,30.803,,140.271,31.666,326.742,,228.974,65.622,201.688,149.524,289.415,8.992,270.358
2018-09-26,44.102,320.164,143.004,23.044,,158.633,16.892,449.267,,172.3,183.1,58.103,167.788,229.548,5.497,129.707
2018-09-27,45.218,305.447,151.125,12.867,,194.902,21.55,576.744,,116.068,258.662,32.942,149.992,86.472,5.359,52.794
2018-09-28,39.744,282.469,172.541,8.346,,213.627,16.736,539.554,,78.103,258.21,20.247,127.011,25.497,8.868,32.452
2018-09-29,33.735,268.748,175.289,11.175,,241.017,12.822,476.976,,48.593,213.533,14.882,101.154,34.161,12.083,26.337
2018-09-30,35.866,291.315,193.628,30.829,,,72.525,492.248,,51.298,175.83,34.811,124.381,177.543,14.185,180.813
2018-10-01,166.235,341.797,294.001,84.985,,,44.48,546.828,,114.817,209.238,89.641,168.779,248.863,36.356,347.741
2018-10-02,196.404,476.093,277.229,95.122,,,29.087,841.388,,225.105,590.574,166.601,222.926,248.36,62.493,312.424
2018-10-03,160.206,656.051,247.758,121.467,,,20.125,1032.915,,218.581,599.141,103.49,221.149,197.572,72.689,173.562
2018-10-04,99.007,754.979,238.821,61.47,,,15.718,946.788,,160.019,397.864,47.825,202.865,184.831,61.941,68.228
2018-10-05,49.846,863.35,243.993,26.021,,,15.415,803.095,,104.057,297.524,28.965,170.684,68.395,43.672,32.331
2018-10-06,33.851,947.097,233.451,14.848,,,12.491,686.826,,68.807,233.197,17.297,145.784,21.939,30.568,21.515
2018-10-07,22.336,900.137,202.974,11.837,,,10.597,602.638,,30.506,167.947,9.907,120.617,12.286,20.813,14.954
2018-10-08,14.894,783.51,152.885,11.579,,,9.653,538.687,,14.464,100.535,6.01,85.746,9.132,16.41,10.842
2018-10-09,8.545,669.932,105.745,8.999,,,9.342,474.581,,9.879,54.786,4.506,43.405,7.476,13.599,7.967
2018-10-10,7.568,577.265,75.957,8.125,,,9.342,399.343,,7.537,34.221,3.671,39.357,6.377,11.517,6.318
2018-10-11,7.524,493.904,52.009,8.331,,323.118,9.67,311.045,,5.98,23.002,3.201,52.69,5.703,8.77,18.135
2018-10-12,8.644,424.155,50.519,13.085,,278.978,9.431,224.319,,7.471,18.699,,65.811,7.876,8.279,24.901
2018-10-13,14.236,373.006,98.366,66.135,,256.322,8.884,174.97,,11.463,24.711,5.669,83.09,13.774,11.517,45.085
2018-10-14,16.284,343.75,102.103,122.751,,243.576,8.516,193.711,,13.313,36.152,6.508,96.52,14.086,20.249,101.54
2018-10-15,20.601,315.776,82.519,64.564,,243.191,8.002,219.247,,16.26,51.789,5.324,109.06,23.356,33.178,63.228
2018-10-16,21.509,293.632,85.423,26.892,,326.814,7.827,252.69,,14.279,96.909,3.848,115.437,16.545,25.955,30.965
2018-10-17,19.923,289.875,98.962,15.345,,536.537,7.814,267.779,,10.188,155.814,2.95,110.46,9.458,18.305,20.148
2018-10-18,17.196,319.67,103.903,12.044,,549.123,7.814,261.324,,7.013,143.508,2.422,93.511,6.587,16.974,13.815
2018-10-19,14.045,391.851,98.006,8.346,,495.264,7.775,251.629,,4.925,87.119,2.07,63.992,5.236,16.974,9.641
2018-10-20,11.287,510.79,75.311,7.193,,437.614,7.299,240.052,,3.572,48.199,1.811,33.609,4.42,16.825,6.367
2018-10-21,9.157,529.131,54.716,6.867,,382.968,7.249,210.102,,2.673,28.583,1.553,19.538,3.845,13.544,4.638
2018-10-22,7.2,481.915,40.986,3.179,,330.34,7.249,149.373,,2.047,17.936,1.395,14.603,3.458,11.605,3.708
2018-10-23,3.091,414.812,33.858,2.916,,279.184,7.212,89.97,,1.592,12.499,1.306,11.649,3.24,11.476,3.108
2018-10-24,1.914,363.578,28.823,3.977,,239.879,6.655,62.008,,1.261,9.703,1.238,9.673,3.058,10.172,2.709
2018-10-25,1.887,327.901,22.879,3.802,,191.978,6.45,49.636,,1.044,8.121,1.181,8.315,2.894,6.426,2.397
2018-10-26,1.887,280.665,21.031,3.335,,133.086,6.45,40.2,,0.886,6.865,1.137,7.371,2.74,3.925,2.169
2018-10-27,1.887,216.567,19.588,3.269,,76.914,6.45,33.697,,0.8,5.864,1.091,6.691,2.643,2.576,2.007
2018-10-28,1.887,139.583,16.995,2.879,,41.469,6.45,29.738,,0.733,5.161,1.067,6.241,2.683,2.517,1.866
2018-10-29,1.887,71.953,12.552,2.844,,28.864,6.45,27.006,,0.679,4.692,1.048,6.041,3.124,2.517,1.807
2018-10-30,1.887,39.287,10.636,2.844,,23.75,6.45,25.089,,0.659,4.355,1.042,5.884,3.03,2.517,1.703
2018-10-31,1.887,29.339,9.835,2.844,,20.897,6.45,23.884,,0.638,3.962,1.024,5.539,3.111,2.517,1.653
2018-11-01,1.887,24.743,9.759,2.844,,19.052,6.45,22.839,,0.598,3.582,1.003,5.064,3.142,2.517,1.522
2018-11-02,1.871,21.753,9.817,2.844,,17.608,6.45,21.692,,0.579,3.236,0.969,4.857,3.03,2.517,1.385
2018-11-03,1.763,20.261,10.599,2.76,,16.244,6.158,20.802,,0.578,2.961,0.947,6.19,2.908,2.517,1.255
2018-11-04,1.579,17.979,11.314,2.463,,15.171,5.949,20.754,,0.559,2.782,0.947,8.319,2.754,2.501,1.155
2018-11-05,1.352,16.358,9.833,2.448,,15.065,5.538,22.802,,0.718,2.644,1.191,7.651,2.547,2.141,1.063
2018-11-06,1.222,15.72,8.64,2.448,,15.696,4.987,24.018,,3.335,2.479,1.286,5.816,2.327,1.933,1.045
2018-11-07,1.114,15.706,8.213,2.448,,14.955,4.804,21.692,,3.808,2.336,1.204,4.9,2.192,1.965,0.991
2018-11-08,1.079,15.003,8.18,2.459,,13.663,4.804,17.843,,1.952,2.205,1.099,4.069,2.067,4.2,0.914
2018-11-09,1.073,13.579,8.18,2.624,,12.767,4.79,15.534,,0.953,2.091,1.011,3.527,1.979,10.875,0.825
2018-11-10,0.978,12.419,8.18,2.639,,12.089,4.591,13.848,,0.655,1.98,0.947,3.191,1.874,17.016,0.729
2018-11-11,0.959,11.528,8.18,2.639,,11.468,4.314,12.522,,0.589,1.768,0.894,2.928,1.778,26.579,0.644
2018-11-12,0.921,10.759,8.18,2.639,,10.596,4.28,11.043,,0.535,1.515,0.851,2.682,1.8,20.356,0.62
2018-11-13,0.967,10.453,10.39,2.639,,9.978,4.197,12.852,,0.951,1.746,1.643,6.851,13.266,13.218,1.452
2018-11-14,1.173,11.106,24.679,2.639,,10.043,4.175,18.943,,2.637,2.052,3.718,20.624,59.216,10.211,1.718
2018-11-15,1.201,11.2,21.1,2.639,,8.702,4.011,35.049,,4.855,3.692,7.46,31.894,103.906,8.904,2.783
2018-11-16,1.164,10.439,19.339,2.639,,7.276,3.981,48.336,,12.995,6.995,7.793,29.76,139.457,8.23,2.818
2018-11-17,0.999,9.991,24.944,2.651,,7.064,3.823,50.932,,13.261,6.205,,25.455,61.137,8.15,4.41
2018-11-18,1.046,10.84,38.326,2.828,,9.836,3.8,58.168,,12.462,4.823,10.353,33.144,21.476,7.313,7.614
2018-11-19,1.161,11.495,43.693,2.844,,13.508,3.722,72.001,,15.35,4.686,20.679,34.082,12.182,6.352,12.995
2018-11-20,1.304,13.732,39.18,2.844,,19.922,3.714,82.175,,21.325,8.544,25.171,37.527,7.931,5.231,18.876
2018-11-21,1.304,19.852,36.348,2.844,,33.476,3.69,85.875,,19.917,11.053,17.27,33.094,7.257,5.124,17.674
2018-11-22,1.177,30.68,34.609,2.844,,47.447,3.379,85.262,,13.462,14.343,8.701,25.112,6.474,4.202,12.642
2018-11-23,1.178,41.476,32.942,2.844,,58.786,3.205,77.904,,7.811,15.932,5.018,15.567,5.247,3.766,7.905
2018-11-24,1.058,50.646,28.79,2.844,,66.754,3.174,64.116,,4.294,13.972,,10.205,4.321,3.366,4.52
2018-11-25,0.943,57.667,25.995,2.844,,66.881,2.963,50.186,,2.349,10.212,2.374,7.757,4.339,3.135,2.94
2018-11-26,0.784,59.469,19.477,2.844,,52.089,2.875,40.475,,1.456,6.989,1.893,6.357,7.338,3.135,2.108
2018-11-27,0.652,50.925,13.721,2.844,,28.971,2.868,33.137,,1.06,4.627,,5.392,6.183,3.017,1.601
2018-11-28,0.645,33.489,10.638,2.844,,17.69,2.868,27.413,,0.872,3.423,1.42,4.737,4.403,2.644,1.316
2018-11-29,0.644,21.27,8.716,2.844,,14.183,2.868,23.143,,0.745,2.763,1.333,4.348,3.768,2.517,1.123
2018-11-30,0.626,16.258,8.213,2.844,,12.515,2.868,19.663,,0.68,2.377,1.243,4.173,3.459,2.517,0.982
2018-12-01,0.608,13.762,8.18,2.844,,11.85,2.868,16.847,,0.611,2.159,,4.296,3.117,2.648,0.903
2018-12-02,0.605,12.427,8.18,2.844,,11.359,2.868,15.048,,0.598,1.99,,3.897,2.962,3.415,0.83
2018-12-03,0.582,11.64,8.18,2.844,,11.815,2.868,14.188,,0.579,1.952,1.035,3.368,2.799,3.766,0.81
2018-12-04,0.562,11.709,8.084,2.844,,12.255,2.868,13.168,,0.538,1.742,0.977,2.908,2.563,3.436,0.74
2018-12-05,0.551,12.089,6.917,2.844,,11.872,2.868,11.516,,0.499,1.548,0.908,2.596,,2.606,0.682
2018-12-06,0.551,11.909,7.076,2.844,,11.101,2.868,9.868,,0.476,1.411,0.4,2.372,,2.517,0.642
2018-12-07,0.551,11.268,6.972,2.713,,8.835,2.868,8.452,,0.448,1.307,0.17,2.179,,2.517,0.576
2018-12-08,0.551,10.188,6.769,2.463,,5.992,2.868,7.308,,0.448,1.206,0.15,1.978,,2.517,0.547
2018-12-09,0.551,9.276,6.769,2.419,,4.744,2.868,6.653,,0.431,1.074,0.132,1.875,,2.517,0.479
2018-12-10,0.551,8.364,6.769,1.985,,4.289,2.868,6.05,,0.413,0.952,0.11,1.774,,2.908,0.478
2018-12-11,0.543,7.98,6.769,1.909,,4.005,2.902,6.362,,0.607,0.993,0.22,1.874,,14.014,0.629
2018-12-12,0.577,9.172,6.792,1.359,,4.277,5.033,12.326,,6.135,1.486,1.787,9.997,,65.852,0.882
2018-12-13,0.696,10.947,7.124,1.309,,4.462,10.09,21.928,,9.847,2.189,2.096,18.263,,244.694,0.557
2018-12-14,0.969,11.422,8.811,2.656,,4.289,9.519,30.004,,16.567,3.746,3.784,23.033,,504.164,1.189
2018-12-15,1.19,12.772,12.933,33.64,,5.15,7.391,46.957,,22.7,6.897,9.391,45.234,,809.157,1.654
2018-12-16,1.274,12.767,21.486,60.044,,5.559,7.249,58.943,,29.307,8.296,21.586,67.262,,665.815,2.757
2018-12-17,1.281,12.468,22.946,44.288,,6.232,7.455,71.089,,36.639,8.886,25.275,86.06,,154.084,3.912
2018-12-18,1.104,13.282,26.071,59.175,,10.082,4.402,90.42,,45.989,9.864,23.293,85.779,,67.341,6.271
2018-12-19,1.287,15.728,29.162,93.784,,12.362,6.023,110.935,,40.206,9.533,29.62,74.869,,26.636,5.971
2018-12-20,1.331,17.224,31.312,62.88,,14.945,6.779,119.581,,35.034,8.613,34.602,66.198,,14.634,5.416
2018-12-21,1.329,19.68,33.625,34.293,,17.649,5.61,119.136,,35.913,8.354,24.682,58.182,,14.185,5.144
2018-12-22,1.329,22.138,36.052,27.673,,20.072,4.641,111.512,,29.129,8.825,15.909,58.736,,14.437,16.933
2018-12-23,1.329,23.499,37.881,25.211,,25.254,4.519,102.525,,19.312,9.616,9.172,58.75,,21.201,22.864
2018-12-24,1.305,27.0,39.238,16.284,,36.28,4.215,103.735,,13.69,11.825,5.087,53.748,,36.762,18.629
2018-12-25,1.215,34.692,40.593,10.837,,47.99,4.342,107.482,,9.389,14.264,2.912,45.652,,50.428,13.236
2018-12-26,1.143,43.15,40.525,8.13,,56.828,5.083,104.958,,6.058,14.285,1.687,34.325,,51.257,8.714
2018-12-27,1.069,49.746,38.111,5.943,,61.19,4.93,95.108,,3.745,12.217,1.207,19.641,,62.953,5.06
2018-12-28,0.947,53.584,36.014,5.058,,56.691,3.965,79.081,,2.299,9.267,1.104,12.066,,68.164,19.148
2018-12-29,0.876,52.066,34.353,4.095,,40.123,3.8,74.209,,1.833,6.618,1.449,10.281,,54.622,9.606
2018-12-30,0.815,41.664,28.706,2.942,,23.273,3.722,63.46,,1.581,4.62,1.227,12.789,,46.873,5.727
2018-12-31,0.739,27.62,20.446,2.844,,16.046,3.714,52.446,,1.747,3.455,0.936,8.134,,47.084,3.972
2019-01-01,0.656,19.116,11.942,2.844,,13.291,3.714,40.603,,1.758,2.723,0.735,6.186,,52.41,2.904
2019-01-02,0.577,15.343,8.358,2.916,,12.174,3.788,30.534,,1.32,2.276,0.604,5.15,,43.642,2.29
2019-01-03,0.885,15.727,8.18,7.96,,12.124,5.591,32.848,,1.154,2.713,0.717,5.404,,54.104,2.213
2019-01-04,0.922,18.445,8.155,63.884,,12.329,4.81,30.485,,1.317,5.557,1.691,6.049,,117.007,1.898
2019-01-05,0.839,18.512,7.844,84.711,,12.186,4.386,26.324,,1.73,8.555,4.197,7.449,,96.527,1.994
2019-01-06,1.041,16.871,8.669,44.179,,12.448,4.053,30.681,,6.587,7.851,4.012,7.82,,58.615,1.988
2019-01-07,5.174,16.458,22.558,167.69,,14.356,3.801,106.379,,23.516,8.536,4.262,22.2,,47.784,9.05
2019-01-08,5.599,18.373,37.528,329.725,,17.105,4.688,162.24,,30.715,11.612,13.256,36.607,,65.929,21.717
2019-01-09,4.578,20.834,39.046,157.62,,19.157,5.444,138.026,,25.175,18.248,33.494,64.665,,48.797,33.523
2019-01-10,2.955,23.744,63.907,81.151,,20.997,4.567,164.157,,20.049,21.533,29.062,94.477,,39.106,106.674
2019-01-11,2.496,27.482,100.427,56.354,,27.13,4.197,220.835,,21.179,29.258,22.471,107.391,,33.519,236.456
2019-01-12,3.237,32.278,109.952,54.709,,44.938,4.188,258.882,,26.243,40.04,20.738,121.087,,24.96,175.568
2019-01-13,4.38,43.973,137.472,24.315,,72.493,4.188,315.688,,32.317,52.472,17.957,140.167,,20.017,80.076
2019-01-14,8.665,63.305,180.662,15.759,,124.817,4.462,377.38,,57.844,97.86,31.845,190.076,,38.609,57.685
2019-01-15,67.512,101.24,219.496,38.841,,209.674,9.756,436.242,,74.18,192.462,89.825,218.998,,70.362,83.069
2019-01-16,118.727,186.142,231.936,252.422,,,46.62,473.195,,72.26,276.098,64.946,261.97,,119.344,133.053
2019-01-17,79.129,269.815,231.49,187.607,,,30.553,507.223,,71.791,229.33,55.517,259.003,,209.108,188.565
2019-01-18,66.332,338.96,255.156,99.8,,,25.908,628.085,,92.45,254.305,69.874,264.741,,219.627,176.438
2019-01-19,58.914,462.917,287.202,63.217,,,23.47,877.828,,117.579,320.258,111.635,268.958,,126.822,202.243
2019-01-20,57.56,612.296,301.241,79.722,,,14.205,975.767,,106.069,377.296,83.52,290.704,,61.07,193.609
2019-01-21,55.66,690.631,290.472,65.132,,,11.917,964.696,,106.981,326.698,39.164,310.739,,28.769,104.221
2019-01-22,55.055,779.95,278.658,30.972,,,10.701,930.501,,109.209,281.569,23.599,266.514,,20.575,45.62
2019-01-23,41.879,821.429,282.62,17.515,,,9.227,872.08,,89.559,248.606,20.938,227.482,,18.394,27.62
2019-01-24,30.07,795.027,267.424,13.175,,,8.188,817.197,,93.854,206.598,28.619,197.718,,15.825,21.791
2019-01-25,19.226,745.991,240.712,10.499,,,7.607,768.833,,84.088,156.115,45.062,157.832,,13.621,19.517
2019-01-26,13.672,693.774,190.953,8.331,,,7.142,713.815,,69.033,99.694,34.879,144.778,,10.431,18.422
2019-01-27,11.627,635.906,162.85,12.577,,,6.655,639.337,,67.51,58.531,23.321,142.416,,6.99,15.12
2019-01-28,8.564,570.715,145.245,26.151,,,6.45,556.287,,69.75,37.443,33.011,123.674,,5.959,13.384
2019-01-29,5.702,500.686,105.768,22.473,,329.143,6.45,473.865,,60.612,24.183,32.637,95.915,,5.888,11.578
2019-01-30,4.659,429.217,80.798,13.697,,278.478,6.45,403.438,,37.86,16.162,20.093,63.726,,5.888,9.124
2019-01-31,3.059,371.094,88.154,14.264,,239.578,6.45,341.47,,19.535,12.511,12.357,72.297,,5.888,16.384
2019-02-01,1.788,336.883,89.861,46.142,,196.598,6.45,294.35,,17.661,20.112,11.351,108.984,,5.888,47.05
2019-02-02,1.579,294.316,79.929,25.283,,154.517,6.45,269.775,,47.269,36.342,20.528,125.515,,5.888,69.089
2019-02-03,2.043,240.567,62.26,11.441,,122.206,6.45,273.181,,64.655,54.154,24.666,134.831,,5.888,56.304
2019-02-04,4.779,183.263,50.911,6.605,,99.889,6.416,283.516,,73.329,68.841,19.528,137.505,,5.888,39.088
2019-02-05,9.775,134.862,43.672,5.483,,88.219,5.986,283.178,,78.574,69.568,11.77,127.715,,5.888,27.296
2019-02-06,14.114,101.931,41.161,4.167,,86.798,5.823,268.33,,72.3,55.931,6.28,97.864,,5.888,18.931
2019-02-07,12.769,87.91,36.734,4.092,,87.599,5.588,247.515,,41.931,36.48,3.758,58.788,,5.888,13.063
2019-02-08,10.536,83.41,29.224,4.06,,84.669,5.245,218.912,,16.491,22.808,2.343,28.719,,5.888,9.13
2019-02-09,4.971,80.574,21.48,3.572,,75.713,4.843,160.731,,9.27,14.472,1.566,16.352,,5.928,6.064
2019-02-10,2.188,74.464,15.731,3.289,,61.141,4.475,86.937,,5.917,10.036,1.241,12.238,,6.832,4.508
2019-02-11,1.742,64.555,12.156,2.879,,44.77,4.588,53.992,,4.049,7.811,1.097,10.827,,6.551,3.948
2019-02-12,1.668,52.972,11.917,2.821,,34.676,4.729,44.362,,2.872,7.506,0.961,10.175,,5.888,3.684
2019-02-13,1.492,41.888,11.08,2.479,,29.446,9.191,38.532,,2.107,12.861,0.842,9.296,,5.888,3.509
2019-02-14,1.232,34.766,10.149,2.448,,26.703,9.61,34.027,,1.738,14.152,0.754,8.483,,5.888,3.268
2019-02-15,1.043,31.178,8.628,2.448,,25.733,8.312,39.364,,5.279,10.616,0.73,7.642,,5.849,3.341
2019-02-16,0.972,29.658,7.528,2.448,,24.897,7.322,39.204,,6.511,7.388,0.726,6.623,,5.231,3.085
2019-02-17,0.897,28.537,7.114,2.448,,23.465,5.833,31.358,,8.889,6.16,0.706,5.909,,5.162,2.782
2019-02-18,0.785,26.951,6.799,2.448,,21.908,5.809,27.194,,7.97,5.153,0.651,5.451,,5.162,2.535
2019-02-19,0.753,25.456,6.746,2.419,,20.908,5.329,24.83,,5.212,4.338,0.572,4.906,,5.162,2.368
