basin,product,peak_timing,missed_peaks,mape_peak
07346045,CHIRPS,0.4,0.46153846153846156,45.977766961502034
07346045,MSWEP,0.4153846153846154,0.3076923076923077,43.92782459439598
07359610,CARAVAN,0.8125,0.6923076923076923,63.21936017709616
07359610,CHIRPS,0.296875,0.4153846153846154,32.38200104136757
07359610,MSWEP,0.3125,0.46153846153846156,30.461225432996553
07362100,CARAVAN,0.9696969696969697,0.5522388059701493,71.2975817825655
07362100,CHIRPS,0.5,0.5223880597014925,48.813453228587385
07362100,MSWEP,0.4393939393939394,0.4925373134328358,40.428950381805656
07375000,CARAVAN,0.7014925373134329,0.5671641791044776,65.2936670539248
07375000,CHIRPS,0.43283582089552236,0.34328358208955223,33.18843177814407
07375000,MSWEP,0.417910447761194,0.3283582089552239,39.38960169201018
08013000,CARAVAN,0.640625,0.5538461538461539,61.92628689088059
08013000,CHIRPS,0.546875,0.49230769230769234,44.26959906564753
08013000,MSWEP,0.34375,0.2923076923076923,39.851452452583544
08014500,CARAVAN,0.6515151515151515,0.5441176470588235,61.36002693522725
08014500,CHIRPS,0.696969696969697,0.4852941176470588,44.42655726390478
08014500,MSWEP,0.3939393939393939,0.39705882352941174,40.16385698557604
08023080,CARAVAN,0.84375,0.6515151515151515,65.61250050846034
08023080,CHIRPS,0.46875,0.48484848484848486,40.78830625672099
08023080,MSWEP,0.484375,0.4090909090909091,45.94367605111436
08050800,CARAVAN,0.9696969696969697,0.7714285714285715,67.06737487298358
08050800,CHIRPS,0.3939393939393939,0.5142857142857142,44.983240428112374
08050800,MSWEP,0.3484848484848485,0.37142857142857144,36.421727769433346
08066200,CARAVAN,0.8307692307692308,0.4626865671641791,72.63537670661108
08066200,CHIRPS,0.5692307692307692,0.44776119402985076,50.456519846602674
08066200,MSWEP,0.4307692307692308,0.29850746268656714,44.164517193582334
08066300,CARAVAN,0.890625,0.48484848484848486,67.13310707869908
08066300,CHIRPS,0.546875,0.5303030303030303,46.80129799449546
08066300,MSWEP,0.5625,0.3939393939393939,45.858095640090454
08070000,CARAVAN,0.7741935483870968,0.5873015873015873,68.72183305419003
08070000,CHIRPS,0.43548387096774194,0.49206349206349204,46.08362097353607
08070000,MSWEP,0.6290322580645161,0.3968253968253968,46.77989810180787
08070200,CARAVAN,0.6612903225806451,0.5555555555555556,64.7485830515945
