date,basin,QObs_mm_d_obs,Q_sim_seed_444,Q_sim_seed_777,Q_sim_seed_666,Q_sim_seed_333,Q_sim_seed_111,Q_sim_seed_888,Q_sim_seed_222,Q_sim_seed_555,Q_sim_mean
1997-08-11,CAMELS_UY_10,1.4634719,1.775194,1.8337309,1.5021238,1.9753352,1.6875285,2.023572,1.8721155,1.894896,1.8205619
1997-08-12,CAMELS_UY_10,1.4304773,1.7284466,1.7479302,1.4853711,1.9802303,1.6871352,2.0663612,1.9312764,1.934432,1.820148
1997-08-13,CAMELS_UY_10,1.2899259,1.6201994,1.62322,1.4100786,1.962001,1.6196518,2.0012445,1.9269216,1.9187407,1.7602572
1997-08-14,CAMELS_UY_10,1.053685,1.4403102,1.4263316,1.2883973,1.83308,1.4865257,1.8648596,1.8528821,1.8230577,1.6269305
1997-08-15,CAMELS_UY_10,0.7716298,1.2198914,1.2002168,1.1733547,1.6124331,1.3032165,1.7399157,1.6943845,1.6279733,1.4464233
1997-08-16,CAMELS_UY_10,0.6470863,1.0720664,1.1119616,1.2003744,1.4625401,1.2021296,1.6402298,1.6631062,1.5316179,1.3605033
1997-08-17,CAMELS_UY_10,0.6795253,1.0631623,1.0988458,1.3640405,1.4174371,1.1826634,1.6248522,1.6380851,1.5696217,1.3698386
1997-08-18,CAMELS_UY_10,0.5952395,1.1092709,1.0407602,1.3950671,1.368976,1.1701858,1.6752245,1.5647099,1.546203,1.3587996
1997-08-19,CAMELS_UY_10,0.6537276,1.242328,1.2733631,1.669753,1.4887224,1.2461314,2.0061111,1.639512,1.6638732,1.5287242
1997-08-20,CAMELS_UY_10,1.0152662,1.5939721,1.4715581,1.9493592,1.7832949,1.371964,2.0295758,1.9034808,2.0601301,1.7704169
1997-08-21,CAMELS_UY_10,1.2323242,1.7233139,1.5304203,1.8875757,2.2683764,1.3377914,1.8638911,1.9466671,2.0595374,1.8271966
1997-08-22,CAMELS_UY_10,1.3775456,1.8106605,1.7307936,2.0027683,2.6078084,1.4998591,1.9023122,1.9288473,2.121326,1.950547
1997-08-23,CAMELS_UY_10,1.5608284,1.8495108,1.95337,2.1217332,2.791915,1.650764,1.8753612,2.0191896,2.215188,2.059629
1997-08-24,CAMELS_UY_10,1.7701604,1.9277792,2.2037423,2.218649,3.0470994,1.8240907,1.9400527,2.1143467,2.3568914,2.2040813
